Depth_m,Density_g_cm3,Vp_m_s,Vs_m_s,Bulk_Modulus_GPa,Shear_Modulus_GPa,Youngs_Modulus_GPa,Poissons_Ratio,Gamma_Ray_gAPI,Neutron_Porosity_pu
2689.7076,2.2516,4.144367576034461,2.3106716185390463,2.264399182746123e-05,1.202175021495013e-05,3.0642521048318053e-05,0.27446172564005333,18.8827,19.5841
2689.7838,2.2577,4.077515605058902,2.196408497391405,2.3014662203205296e-05,1.089161956589271e-05,2.8222748463810296e-05,0.2956176211015627,18.1677,19.1842
2689.86,2.2669,4.077515605058902,2.196408497391405,2.3108445651967087e-05,1.0936002300536912e-05,2.8337754569965698e-05,0.29561762110156264,17.3577,19.0095
2689.9362,2.2772,4.044408883368961,2.1428541298451496,2.3306712641867427e-05,1.045650120699024e-05,2.7288526162654032e-05,0.30485932256247783,16.7895,19.0177
2690.0124,2.2875,4.044408883368961,2.1428541298451496,2.341213119983828e-05,1.0503796992354719e-05,2.7411954855555537e-05,0.30485932256247783,16.6614,19.1003
2690.0886,2.2966,4.007826306488261,2.178359626591425,2.2358941603592045e-05,1.089794267210273e-05,2.812445929672149e-05,0.2903563609632638,16.9258,19.1379
2690.1648,2.3027,4.007826306488261,2.178359626591425,2.241832919558974e-05,1.0926888701145589e-05,2.8199160682121646e-05,0.2903563609632637,17.3668,19.0573
2690.241,2.3047,4.002179664778062,2.207452760293661,2.1941462645236593e-05,1.1230452068672597e-05,2.8780968215091596e-05,0.2813806621095985,17.7642,18.8543
2690.3172,2.3022,4.002179664778062,2.207452760293661,2.1917661865693448e-05,1.1218269949450275e-05,2.8749748351101616e-05,0.2813806621095986,17.9995,18.5837
2690.3934,2.2966,4.002179664778062,2.207452760293661,2.18643481195168e-05,1.1190982002392283e-05,2.8679815855764045e-05,0.28138066210959856,18.0941,18.3026
2690.4696,2.2902,4.0190615333088955,2.2367867765392773,2.1715452335050663e-05,1.1458363184691962e-05,2.9233340329735892e-05,0.27563334564184444,18.1233,18.0635
2690.5458,2.2853,4.001102666089079,2.250467924556164,2.1152770406045633e-05,1.157414381632109e-05,2.9366317017440402e-05,0.2686172508082183,18.1405,17.9181
2690.622,2.2832,4.001102666089079,2.250467924556164,2.1133332775164483e-05,1.1563508143974231e-05,2.933933182261406e-05,0.26861725080821824,18.2165,17.9041
2690.6982,2.2847,3.97891488411802,2.220706779275735,2.114804877160478e-05,1.1267086238326102e-05,2.8703742800825134e-05,0.2737873037301572,18.4943,18.0264
2690.7744,2.2897,3.97891488411802,2.220706779275735,2.1194330665883256e-05,1.1291743931323708e-05,2.876656011338438e-05,0.2737873037301572,19.0729,18.2687
2690.8506,2.2985,3.962646080321588,2.2119671194861388,2.109754667203844e-05,1.1246097438875421e-05,2.8647997850032283e-05,0.27368618339558876,19.998,18.5991
2690.9268,2.3106,3.962646080321588,2.2119671194861388,2.120861054618752e-05,1.1305300301181445e-05,2.8798809585505586e-05,0.2736861833955887,21.2336,18.9763
2691.003,2.3253,3.942436291109082,2.208357997436624,2.102151155362418e-05,1.1340127782771787e-05,2.8835284972511464e-05,0.27138271829347305,22.5877,19.3785
2691.0792,2.3405,3.942436291109082,2.208357997436624,2.1158924780139077e-05,1.1414255827453393e-05,2.9023775202409622e-05,0.271382718293473,23.7797,19.804
2691.1554,2.3536,3.929323738632936,2.2268297921771643,2.077732303030883e-05,1.1670963245144294e-05,2.9491025448315312e-05,0.26343579483831636,24.6507,20.2419
2691.2316,2.3615,3.929323738632936,2.2268297921771643,2.0847063365089348e-05,1.1710137535438582e-05,2.9590013849505692e-05,0.26343579483831636,25.1972,20.6402
2691.3078,2.3623,3.879042100587838,2.2615419887768757,1.9435913164173837e-05,1.2082153830106145e-05,3.0024896108541296e-05,0.2425307826211282,25.5212,20.9044
2691.384,2.3554,3.879042100587838,2.2615419887768757,1.9379143151545134e-05,1.2046863282153841e-05,2.993719692420869e-05,0.2425307826211282,25.7484,20.9273
2691.4602,2.3417,3.8504149175786346,2.2961005463031876,1.825649754406347e-05,1.234562439395893e-05,3.0224051491467002e-05,0.2240795008414683,25.9367,20.6778
2691.5364,2.3234,3.8504149175786346,2.2961005463031876,1.8113826021214107e-05,1.2249145371706103e-05,2.9987855504665172e-05,0.22407950084146833,26.01,20.2359
2691.6126,2.3034,3.8504149175786346,2.2961005463031876,1.79579008596301e-05,1.2143703817331427e-05,2.9729717814171373e-05,0.22407950084146833,25.8862,19.7483
2691.6888,2.2849,3.845222235678818,2.2826433729201208,1.7910081300471637e-05,1.1905381808657299e-05,2.9237737649256325e-05,0.2279210410536924,25.5594,19.345
2691.765,2.271,3.86303463676955,2.2469574294453154,1.8602396165154107e-05,1.1465864973398404e-05,2.85349477170744e-05,0.24434343956070662,25.0422,19.0981
2691.8412,2.2636,3.86303463676955,2.2469574294453154,1.8541780695483416e-05,1.1428503722494332e-05,2.844196726216187e-05,0.24434343956070662,24.4334,18.9945
2691.9174,2.2632,3.896437597554755,2.288740194197503,1.8553224106635044e-05,1.1855392250334521e-05,2.932088943754467e-05,0.23660562292729423,23.8803,18.9664
2691.9936,2.2684,3.896437597554755,2.288740194197503,1.859585258195959e-05,1.1882631575052504e-05,2.9388258041766676e-05,0.23660562292729426,23.4618,18.9412
2692.0698,2.2765,3.9652958555633178,2.3224431980530493,1.9422903764247977e-05,1.2278854592228316e-05,3.042513335215759e-05,0.23892392094188664,23.1715,18.8784
2692.146,2.2845,3.9652958555633178,2.3224431980530493,1.949115908167121e-05,1.232200453149378e-05,3.053205233604394e-05,0.23892392094188664,22.9493,18.7723
2692.2222,2.2902,4.049949375632805,2.3590089685682183,2.0571016561496044e-05,1.2744787373231067e-05,3.168986882224666e-05,0.2432482353062835,22.7384,18.65
2692.2984,2.2931,4.049949375632805,2.3590089685682183,2.0597064918857117e-05,1.2760925650841045e-05,3.172999659256564e-05,0.24324823530628356,22.5693,18.5467
2692.3746,2.2943,4.1083039497945855,2.3161763029631555,2.2312674239917986e-05,1.2308168498540036e-05,3.118955434682035e-05,0.26702662343792194,22.4306,18.4819
2692.4508,2.2957,4.1083039497945855,2.3161763029631555,2.2326289610155484e-05,1.2315679040273009e-05,3.120858645948459e-05,0.2670266234379219,22.3017,18.4461
2692.527,2.2986,4.111950829270398,2.301249228009404,2.263464123665336e-05,1.217280637443874e-05,3.096709797645864e-05,0.27197858176259976,22.1348,18.425
2692.6032,2.3034,4.111950829270398,2.301249228009404,2.2681907519580333e-05,1.2198225964883927e-05,3.103176432566556e-05,0.2719785817625998,21.9494,18.4191
2692.6794,2.3088,4.072601334017445,2.3017201733539645,2.1984841393163453e-05,1.2231827898433128e-05,3.095467562225721e-05,0.26533318974437337,21.8103,18.4658
2692.7556,2.3121,4.072601334017445,2.3017201733539645,2.201626463320046e-05,1.2249311020429328e-05,3.099891957130149e-05,0.26533318974437337,21.8105,18.6176
2692.8318,2.3097,4.072601334017445,2.3017201733539645,2.1993411367719e-05,1.223659602261391e-05,3.096674215381474e-05,0.26533318974437337,22.0008,18.8803
2692.908,2.2988,4.0603132355820915,2.3254039702763323,2.1323987730317955e-05,1.2430769333096965e-05,3.1224827644552744e-05,0.2559491214037951,22.3963,19.1809
2692.9842,2.2793,4.033021021195855,2.3336526027346918,2.0522845912510284e-05,1.241291843804174e-05,3.099068104871148e-05,0.2483237202999201,22.9151,19.4198
2693.0604,2.2553,4.033021021195855,2.3336526027346918,2.0306749610180516e-05,1.2282216010755732e-05,3.066436316814768e-05,0.24832372029992011,23.3822,19.5358
2693.1366,2.2321,4.022939200559621,2.351503480965783,1.9667661771129486e-05,1.2342550118921141e-05,3.062198492100757e-05,0.24050478328882896,23.5518,19.5194
2693.2128,2.2132,4.022939200559621,2.351503480965783,1.9501128547943098e-05,1.2238041271984352e-05,3.036269747196539e-05,0.24050478328882904,23.2982,19.359
2693.289,2.2012,3.9372163828503743,2.3447145840785573,1.798693895857371e-05,1.2101507481516448e-05,2.965414411998676e-05,0.22522521120942116,22.6301,19.0462
2693.3652,2.1965,3.9372163828503743,2.3447145840785573,1.7948533264813358e-05,1.2075668355056733e-05,2.9590826621638614e-05,0.2252252112094211,21.6663,18.6074
2693.4414,2.1982,3.9360368189900865,2.331565790238634,1.812222559846371e-05,1.194985271700285e-05,2.9389676383611215e-05,0.22970872861864264,20.5958,18.1248
2693.5176,2.205,3.9360368189900865,2.331565790238634,1.8178285617601897e-05,1.1986818870435488e-05,2.9480591586690353e-05,0.2297087286186427,19.6669,17.7191
2693.5938,2.2164,4.009239139013264,2.2748984953427276,2.033276803473548e-05,1.147023163693918e-05,2.896421200097971e-05,0.26258182562339194,19.1666,17.5032
2693.67,2.2324,4.009239139013264,2.2748984953427276,2.0479548529481814e-05,1.1553034247564982e-05,2.917330214356033e-05,0.26258182562339194,19.2893,17.5423
2693.7462,2.2529,4.156065155320664,2.264179535768911,2.3514716477391493e-05,1.1549512058951689e-05,2.9773937101470076e-05,0.28896947981422194,20.1238,17.8356
2693.8224,2.2772,4.156065155320664,2.264179535768911,2.3768348511836262e-05,1.167408622692742e-05,3.0095081702458014e-05,0.28896947981422194,21.7212,18.2948
2693.8986,2.305,4.26729388046537,2.2524003804251036,2.6381617259211182e-05,1.1693973726968746e-05,3.056571280522308e-05,0.3069001829007089,24.1062,18.7652
2693.9748,2.3331,4.26729388046537,2.2524003804251036,2.6703232636644515e-05,1.1836533666980815e-05,3.093833602857525e-05,0.3069001829007089,27.324,19.0928
2694.051,2.3591,4.26729388046537,2.2524003804251036,2.7000812701173586e-05,1.1968439661298035e-05,3.1283111964773e-05,0.306900182900709,31.4932,19.2058
2694.1272,2.3826,4.365111190037005,2.28008204704689,2.88830609861506e-05,1.2386599268979266e-05,3.2512149108674236e-05,0.3123920618832391,36.7633,19.0951
2694.2034,2.4043,4.322196492611285,2.3280895306241542,2.7540570562680304e-05,1.3031308073953498e-05,3.376795572005609e-05,0.29564720319789844,43.2053,18.7811
2694.2796,2.4255,4.322196492611285,2.3280895306241542,2.7783410514403803e-05,1.3146212092240654e-05,3.4065705859915995e-05,0.29564720319789844,50.6666,18.3219
2694.3558,2.4476,4.442378071442417,2.337324729401751,3.0474105877753498e-05,1.3371451473611159e-05,3.49958521653569e-05,0.3086033417696632,58.7588,17.8072
2694.432,2.4713,4.442378071442417,2.337324729401751,3.076918526544052e-05,1.3500926632920109e-05,3.533471541765261e-05,0.3086033417696632,66.8828,17.3348
2694.5082,2.4972,4.395167046629434,2.3702653017422386,2.9533426890911807e-05,1.4029663160326262e-05,3.63353631695667e-05,0.2949478100200419,74.4051,16.9767
2694.5844,2.5248,4.395167046629434,2.3702653017422386,2.985984150815879e-05,1.4184724310104012e-05,3.6736955362214484e-05,0.2949478100200419,80.758,16.7501
2694.6606,2.5527,4.415458741246585,2.3772328479296316,3.053359658404308e-05,1.4425910171088693e-05,3.738939622345909e-05,0.2959111688630939,85.5735,16.6242
2694.7368,2.5788,4.415458741246585,2.3772328479296316,3.0845786371657576e-05,1.4573407431035188e-05,3.777168291654182e-05,0.29591116886309393,88.8116,16.5458
2694.813,2.6012,4.4824452268134936,2.3554195127341804,3.3022183112094494e-05,1.4431460411816363e-05,3.778942876764663e-05,0.30927250913237303,90.813,16.4637
2694.8892,2.6187,4.4824452268134936,2.3554195127341804,3.324434526973775e-05,1.4528550430733318e-05,3.8043663353004865e-05,0.3092725091323731,92.0354,16.3708
2694.9654,2.631,4.586493318887685,2.3409149383090577,3.612207937543188e-05,1.4417571511036452e-05,3.817387631600662e-05,0.32386637676064384,92.8869,16.3124
2695.0416,2.6389,4.586493318887685,2.3409149383090577,3.623054171943261e-05,1.44608625847488e-05,3.828849950980991e-05,0.32386637676064384,93.6269,16.3567
2695.1178,2.6431,4.6718156778654345,2.313217900117255,3.883037853327336e-05,1.4143167449902018e-05,3.783585778209582e-05,0.3376019875363192,94.3878,16.5577
2695.194,2.6442,4.6718156778654345,2.313217900117255,3.8846538881495755e-05,1.4149053524660786e-05,3.7851604232688055e-05,0.33760198753631915,95.1851,16.93
2695.2702,2.6424,4.6718156778654345,2.313217900117255,3.8820094675313654e-05,1.413942176596462e-05,3.7825837313537134e-05,0.33760198753631915,95.9581,17.4321
2695.3464,2.6383,4.692566100828589,2.318893504359337,3.918004028627377e-05,1.4186843749194457e-05,3.79768106062635e-05,0.3384517119397986,96.7514,17.9807
2695.4226,2.6329,4.67290436030423,2.328398981249055,3.8459944764833165e-05,1.427411415703476e-05,3.8107862023694904e-05,0.33485908843296186,97.7036,18.5026
2695.4988,2.6272,4.67290436030423,2.328398981249055,3.837668232221874e-05,1.4243211938684238e-05,3.802536180965904e-05,0.33485908843296186,98.9586,18.9586
2695.575,2.6225,4.659916311083048,2.360638673581293,3.746153858689669e-05,1.4614182699052055e-05,3.879743731142757e-05,0.32738990986968275,100.6046,19.3555
2695.6512,2.6192,4.659916311083048,2.360638673581293,3.7414399186577624e-05,1.4595793069726271e-05,3.874861689460099e-05,0.3273899098696828,102.6657,19.7202
2695.7274,2.6171,4.663945011965896,2.3744420294935615,3.725463608414352e-05,1.4755144245375688e-05,3.9103025713541635e-05,0.325064162818898,104.8618,20.0365
2695.8036,2.6153,4.663945011965896,2.3744420294935615,3.722901293449259e-05,1.474499589046312e-05,3.9076131270729214e-05,0.325064162818898,106.6631,20.2264
2695.8798,2.6131,4.664116296863046,2.380388968677736,3.7103351086953665e-05,1.4806482166239762e-05,3.9204462276466394e-05,0.32389523170657075,107.3553,20.1928
2695.956,2.6099,4.664116296863046,2.380388968677736,3.705791435530227e-05,1.4788350160984714e-05,3.915645252586952e-05,0.3238952317065707,106.538,19.8781
2696.0322,2.6054,4.628504786432772,2.362852974419481,3.642077626930101e-05,1.454614146524487e-05,3.851138669645355e-05,0.32376640184852074,104.3469,19.3059
2696.1084,2.5995,4.628504786432772,2.362852974419481,3.6338300419147915e-05,1.4513201327590407e-05,3.842417660145506e-05,0.3237664018485208,101.5481,18.5779
2696.1846,2.5916,4.570503160215029,2.3734750150483612,3.467125655188034e-05,1.4599477059717634e-05,3.8407513984329436e-05,0.3153729351821138,99.1152,17.842
2696.2608,2.5817,4.570503160215029,2.3734750150483612,3.4538811174559916e-05,1.4543706561611752e-05,3.826079597674924e-05,0.3153729351821138,97.7116,17.2548
2696.337,2.5699,4.469280296309765,2.363576724352517,3.219007001585241e-05,1.4356733325492316e-05,3.7495834033133585e-05,0.30586231502101796,97.2672,16.9478
2696.4132,2.557,4.469280296309765,2.363576724352517,3.2028487112547034e-05,1.4284667540870795e-05,3.730761804845426e-05,0.3058623150210179,96.9231,16.9348
2696.4894,2.5439,4.469280296309765,2.363576724352517,3.186439904795009e-05,1.4211484457262889e-05,3.7116483986493056e-05,0.30586231502101796,95.4333,17.0263
2696.5656,2.5308,4.412882489630161,2.4383746409037346,2.9220542600524077e-05,1.5047303886899638e-05,3.8528425845712515e-05,0.28024349529007087,92.0533,16.9528
2696.6418,2.5171,4.407949349075459,2.415204377161739,2.933025910935123e-05,1.4682778386990244e-05,3.7749225921203356e-05,0.28549328084428716,86.8124,16.5721
2696.718,2.5011,4.407949349075459,2.415204377161739,2.9143820689840832e-05,1.4589446992054863e-05,3.7509272159040844e-05,0.28549328084428716,80.3754,15.9964
2696.7942,2.4816,4.441983153108514,2.4686898368218695,2.879973312342884e-05,1.5123936273077104e-05,3.86127549264633e-05,0.27654448647736785,73.5556,15.466
2696.8704,2.4588,4.441983153108514,2.4686898368218695,2.853513209376484e-05,1.4984983280239358e-05,3.825799557269018e-05,0.2765444864773678,66.9664,15.1413
2696.9466,2.4348,4.469719410724394,2.4979920995262996,2.838596704559859e-05,1.5193065635929441e-05,3.867853862293766e-05,0.27290105729117664,60.9042,15.0291
2697.0228,2.4131,4.469719410724394,2.4979920995262996,2.8132978921362724e-05,1.505765840564372e-05,3.833381860974653e-05,0.27290105729117664,55.4143,15.0231
2697.099,2.3966,4.474259794782966,2.457226284904424,2.868343394570407e-05,1.4470577369088707e-05,3.7162355528538434e-05,0.28406609427771423,50.369,14.9647
2697.1752,2.3866,4.474259794782966,2.457226284904424,2.8563750085461625e-05,1.4410197758936455e-05,3.700729270817401e-05,0.2840660942777143,45.6427,14.7302
2697.2514,2.3822,4.478276392519163,2.440172541334025,2.8862028653345304e-05,1.4184671807392978e-05,3.656403622361576e-05,0.2888573214841238,41.2452,14.3142
2697.3276,2.3809,4.478276392519163,2.440172541334025,2.8846278238917733e-05,1.4176931032752053e-05,3.654408271547592e-05,0.28885732148412385,37.3169,13.8272
2697.4038,2.3796,4.4853145680015185,2.4046881952531076,2.9526107779394775e-05,1.3760097242880805e-05,3.5729875519603285e-05,0.2983147898205878,33.9469,13.3846
2697.48,2.3761,4.4853145680015185,2.4046881952531076,2.9482679733829187e-05,1.373985840427344e-05,3.5677322752617815e-05,0.2983147898205878,31.2593,13.0363
2697.5562,2.3695,4.443628029845785,2.442468174992267,2.794026496248969e-05,1.4135609537071708e-05,3.628730662104824e-05,0.2835423377351372,29.409,12.7664
2697.6324,2.3607,4.443628029845785,2.442468174992267,2.7836498627115176e-05,1.4083111810156225e-05,3.615254051078648e-05,0.2835423377351372,28.4911,12.5362
2697.7086,2.3515,4.443628029845785,2.442468174992267,2.7728015640132733e-05,1.4028227822926406e-05,3.601164866824012e-05,0.2835423377351372,28.577,12.3407
2697.7848,2.3444,4.3967520580925195,2.489347991738109,2.5950063795094215e-05,1.452790316715657e-05,3.672948811521451e-05,0.2641014911996856,29.7713,12.2018
2697.861,2.3421,4.3480927878436,2.5141461966115117,2.4540530266809844e-05,1.480425272447621e-05,3.6977175203781355e-05,0.24887003390066917,32.2271,12.1378
2697.9372,2.3472,4.3480927878436,2.5141461966115117,2.4593968080891536e-05,1.4836489473075685e-05,3.70576942224139e-05,0.24887003390066914,36.1661,12.1662
2698.0134,2.3618,4.387120175139365,2.5382253574375917,2.516900857151941e-05,1.521610425606574e-05,3.7992167235968636e-05,0.24841965448624798,41.6733,12.3013
2698.0896,2.3868,4.387120175139365,2.5382253574375917,2.543542622512597e-05,1.537716895519422e-05,3.8394319908040446e-05,0.24841965448624798,48.4814,12.5311
2698.1658,2.4216,4.50382559201369,2.547562013242642,2.8165666767172686e-05,1.5716358866925017e-05,3.975473502545282e-05,0.2647565305064528,55.8814,12.8258
2698.242,2.4635,4.50382559201369,2.547562013242642,2.865300631026177e-05,1.5988292892579192e-05,4.044259569507888e-05,0.2647565305064528,63.0033,13.1461
2698.3182,2.5074,4.587977632103802,2.5405271593855727,3.120167043118672e-05,1.618345727797138e-05,4.1393765328451765e-05,0.2788912967563545,69.1804,13.4854
2698.3944,2.5467,4.587977632103802,2.5405271593855727,3.169071312399426e-05,1.6437110413101105e-05,4.2042554902276494e-05,0.27889129675635443,74.2348,13.9259
2698.4706,2.5748,4.636016432913892,2.5027959383760403,3.383458429532971e-05,1.612851503856355e-05,4.1751421623758666e-05,0.29433557658378096,78.5212,14.5885
2698.5468,2.5879,4.636016432913892,2.5027959383760403,3.4006727007101045e-05,1.6210573274933437e-05,4.1963843413129204e-05,0.29433557658378096,82.5232,15.5567
2698.623,2.5859,4.662881899665429,2.448133779908918,3.5559544260887426e-05,1.549822704929986e-05,4.05967956890163e-05,0.30972386582923,86.3385,16.8127
2698.6992,2.5724,4.662881899665429,2.448133779908918,3.537390141022732e-05,1.541731670274139e-05,4.038485526525601e-05,0.30972386582923006,89.6676,18.1832
2698.7754,2.5529,4.702020264349801,2.4361567868306864,3.624058047747046e-05,1.5151103813235158e-05,3.989383761868666e-05,0.3165323830676162,92.0224,19.3458
2698.8516,2.533,4.702020264349801,2.4361567868306864,3.595808310134854e-05,1.5033000101423737e-05,3.958286289636622e-05,0.3165323830676162,93.0691,19.9978
2698.9278,2.517,4.702020264349801,2.4361567868306864,3.5730949532607285e-05,1.4938042343183396e-05,3.933283296887239e-05,0.3165323830676162,92.9758,20.0782
2699.004,2.5071,4.803676514623791,2.435024082611867,3.8031499446798855e-05,1.4865454037457997e-05,3.945565634290465e-05,0.32709220463378436,92.463,19.8264
2699.0802,2.504,4.751445465159964,2.4327346475527794,3.677200001704522e-05,1.481916745497098e-05,3.91926101263401e-05,0.3223620775400992,92.4028,19.5851
2699.1564,2.5074,4.751445465159964,2.4327346475527794,3.682193004901725e-05,1.4839289327713351e-05,3.92458269292273e-05,0.3223620775400992,93.2371,19.5618
2699.2326,2.5165,4.622825656682394,2.4187155255667276,3.4149586117377175e-05,1.4721990033138517e-05,3.861670989097577e-05,0.3115315865603543,94.8877,19.7217
2699.3088,2.5309,4.622825656682394,2.4187155255667276,3.4344998014889686e-05,1.480623269416661e-05,3.883768371272425e-05,0.3115315865603543,96.7349,19.9727
2699.385,2.5506,4.494335633092347,2.4077160664491717,3.180493771813017e-05,1.4786074732419538e-05,3.8406511551787364e-05,0.2987392613260067,97.8305,20.2912
2699.4612,2.5789,4.494335633092347,2.4077160664491717,3.215782713137531e-05,1.4950132567802377e-05,3.883264825566707e-05,0.2987392613260067,97.2291,20.7233
2699.5374,2.6139,4.460111414987906,2.4282344393431337,3.1447387872413637e-05,1.541239736291589e-05,3.9744286727428886e-05,0.28936095376889537,94.1384,21.332
2699.6136,2.6551,4.460111414987906,2.4282344393431337,3.194305808946228e-05,1.5655325849603266e-05,4.0370731738014624e-05,0.2893609537688954,88.2351,22.1089
2699.6898,2.7018,4.511258164444833,2.4769653598669854,3.2883536745259624e-05,1.6576508607057825e-05,4.257546416383097e-05,0.284210842375562,79.9664,22.9265
2699.766,2.7523,4.511258164444833,2.4769653598669854,3.349817091715821e-05,1.6886344155453865e-05,4.337125250503811e-05,0.28421084237556193,70.5951,23.605
2699.8422,2.8018,4.594485411604392,2.5133749810342443,3.5545197654482495e-05,1.769912132364041e-05,4.553892228972759e-05,0.28647409826221254,61.7192,23.9897
2699.9184,2.8388,4.594485411604392,2.5133749810342443,3.601460029322039e-05,1.7932852314066096e-05,4.6140300020015215e-05,0.2864740982622125,54.8087,23.9776
2699.9946,2.8441,4.759176013003418,2.518614860984524,4.0363074426332474e-05,1.8041323148394432e-05,4.710561116292091e-05,0.305492140888597,50.6824,23.5069
2700.0708,2.8031,4.759176013003418,2.518614860984524,3.978120808848232e-05,1.778124289485758e-05,4.642654570893556e-05,0.305492140888597,49.2001,22.6066
2700.147,2.7231,4.759176013003418,2.518614860984524,3.8645859136579573e-05,1.7273769229419805e-05,4.510153994506166e-05,0.30549214088859705,49.4888,21.4415
2700.2232,2.6299,4.846357123095563,2.540643629719529,3.913471074710498e-05,1.697566275300121e-05,4.449358524817553e-05,0.31051099139882715,50.5033,20.2822
2700.2994,2.5476,4.892989925064052,2.5539830572383804,3.8836237197923364e-05,1.661756032378881e-05,4.3629792570665915e-05,0.31276167260869925,51.3341,19.3071
2700.3756,2.4889,4.892989925064052,2.5539830572383804,3.794140004785346e-05,1.6234670234682825e-05,4.262450570306579e-05,0.31276167260869936,51.5349,18.4652
2700.4518,2.4559,4.807358665547894,2.563509518542971,3.5238700389022777e-05,1.6139145904772814e-05,4.200477916752692e-05,0.3013321589435809,51.1121,17.5806
2700.528,2.4444,4.807358665547894,2.563509518542971,3.507369161241389e-05,1.606357272267872e-05,4.180808754310143e-05,0.30133215894358084,50.3379,16.534
2700.6042,2.4474,4.651404119727875,2.525099806889513,3.2144285975354016e-05,1.5604938199655607e-05,4.02943160359152e-05,0.2910757966604596,49.5202,15.3537
2700.6804,2.4574,4.651404119727875,2.525099806889513,3.2275626524407514e-05,1.566869949000314e-05,4.0458957353378286e-05,0.2910757966604595,48.8195,14.1894
2700.7566,2.4698,4.5346548499829655,2.5244222112712804,2.980098041684049e-05,1.573931298537651e-05,4.014963016671052e-05,0.275456883156647,48.2723,13.2136
2700.8328,2.4805,4.5346548499829655,2.5244222112712804,2.9930088235473652e-05,1.5807500955634637e-05,4.032357179873895e-05,0.275456883156647,47.8247,12.533
2700.909,2.4855,4.471995011554121,2.533459452180953,2.8436233475923192e-05,1.5952974946072783e-05,4.0319130280490726e-05,0.26368688024600306,47.533,12.153
2700.9852,2.4858,4.471995011554121,2.533459452180953,2.843966573101986e-05,1.595490047111153e-05,4.032399680194884e-05,0.26368688024600306,47.4601,11.9934
2701.0614,2.4833,4.499676696457833,2.5742482274594924,2.8337975454784356e-05,1.6456218050704984e-05,4.1362147979482734e-05,0.256733103925746,47.5635,11.9349
2701.1376,2.4796,4.499676696457833,2.5742482274594924,2.829575320649269e-05,1.6431699061139646e-05,4.130052032775959e-05,0.25673310392574594,47.7261,11.8895
2701.2138,2.4762,4.512520467715048,2.5665358418245985,2.8674476893459486e-05,1.6310992440214337e-05,4.113359370352291e-05,0.26091633768737094,47.7987,11.8537
2701.29,2.4734,4.512520467715048,2.5665358418245985,2.8642052801988e-05,1.62925485427777e-05,4.108708128030594e-05,0.26091633768737094,47.6194,11.8814
2701.3662,2.471,4.512520467715048,2.5665358418245985,2.8614260723583877e-05,1.6276739487832014e-05,4.104721348897711e-05,0.26091633768737094,47.1434,12.0151
2701.4424,2.4677,4.547930080051329,2.5880163296358436,2.900344562926291e-05,1.652823144487894e-05,4.1669312489165834e-05,0.26054964283781656,46.4945,12.2569
2701.5186,2.4618,4.562730812354702,2.558298228076316,2.97680676312556e-05,1.611220976817771e-05,4.094869140022579e-05,0.2707348026557219,45.8003,12.5674
2701.5948,2.4523,4.562730812354702,2.558298228076316,2.9653193700596357e-05,1.6050033314851814e-05,4.0790671833931966e-05,0.2707348026557219,45.0295,12.8735
2701.671,2.4396,4.560525717295285,2.5604967766974633,2.941393962947967e-05,1.599436827658917e-05,4.062040795285246e-05,0.2698347083925854,43.9641,13.1068
2701.7472,2.4262,4.560525717295285,2.5604967766974633,2.9252377573800456e-05,1.5906515950426568e-05,4.039729208690386e-05,0.26983470839258544,42.4171,13.2359
2701.8234,2.4152,4.536477115943604,2.518155005328773,2.9283861518017218e-05,1.5315035904458756e-05,3.91245782520321e-05,0.27732571102368525,40.5092,13.2707
2701.8996,2.4097,4.536477115943604,2.518155005328773,2.921717501654773e-05,1.5280159828989012e-05,3.9035482036237886e-05,0.27732571102368525,38.8022,13.2576
2701.9758,2.4112,4.505569877722854,2.4932127844229823,2.8963366401036336e-05,1.4988284404054673e-05,3.83496519862673e-05,0.2793209333515463,37.9143,13.2661
2702.052,2.4195,4.505569877722854,2.4932127844229823,2.9063066111192526e-05,1.503987811695848e-05,3.8481661820161635e-05,0.27932093335154623,38.1686,13.3798
2702.1282,2.4324,4.465770484597634,2.4532391529885977,2.899079347494813e-05,1.4639113208087812e-05,3.759019213758121e-05,0.2838958071863739,39.4793,13.6532
2702.2044,2.4463,4.465770484597634,2.4532391529885977,2.915646196257425e-05,1.472276872263822e-05,3.78050020663398e-05,0.28389580718637397,41.4096,14.0817
2702.2806,2.4569,4.419024422069025,2.4106409869075622,2.894111141613135e-05,1.4277512631786268e-05,3.6783705272055265e-05,0.28816924280504896,43.3542,14.6015
2702.3568,2.4606,4.419024422069025,2.4106409869075622,2.8984695653275587e-05,1.4299014034666973e-05,3.683910016379144e-05,0.28816924280504896,44.7686,15.1047
2702.433,2.4558,4.437915053530167,2.3624207682207907,3.0092671268972004e-05,1.3705898105935734e-05,3.5698058546235245e-05,0.30228819265682333,45.3026,15.4842
2702.5092,2.4429,4.437915053530167,2.3624207682207907,2.9934598356124968e-05,1.3633902794604771e-05,3.551054125848932e-05,0.3022881926568233,44.8611,15.6914
2702.5854,2.4246,4.437915053530167,2.3624207682207907,2.971035538673732e-05,1.353176991108876e-05,3.5244528361919534e-05,0.3022881926568233,43.6129,15.7561
2702.6616,2.4043,4.4576588223766285,2.339057424320212,3.0236002345909972e-05,1.3154381237669358e-05,3.44650568611886e-05,0.3100219705695172,41.963,15.7738
